tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
Cre01.g000800	-	-	Cre01.g000800	Cre01.g000800	-	chromosome_1:111400-113923	-	-	0	0	0	OK
g19	-	-	g19	g19	-	chromosome_1:111400-113935	-	-	0	0	0	OK
Cre01.g000850	-	-	Cre01.g000850	CPLD38	-	chromosome_1:114409-116415	-	-	37.1587	34.4891	39.8282	OK
Cre01.g000900	-	-	Cre01.g000900	CPLD20	-	chromosome_1:116525-120738	-	-	58.4402	56.0524	60.828	OK
Cre01.g000950	-	-	Cre01.g000950	Cre01.g000950	-	chromosome_1:121435-126517	-	-	0	0	0	OK
Cre01.g001000	-	-	Cre01.g001000	Cre01.g001000	-	chromosome_1:126579-132075	-	-	0.0443841	0	0.0956344	OK
Cre01.g001100	-	-	Cre01.g001100	Cre01.g001100	-	chromosome_1:133426-138095	-	-	19.4121	18.1648	20.6593	OK
Cre01.g001150	-	-	Cre01.g001150	Cre01.g001150	-	chromosome_1:138225-151966	-	-	0.83851	0.701136	0.975885	OK
Cre01.g001200	-	-	Cre01.g001200	Cre01.g001200	-	chromosome_1:152545-165736	-	-	18.2321	17.5644	18.8999	OK
g28	-	-	g28	g28	-	chromosome_1:166881-177525	-	-	4.92291	4.58742	5.2584	OK
g29	-	-	g29	g29	-	chromosome_1:179761-209575	-	-	0.341296	0.274373	0.408219	OK
Cre01.g001350	-	-	Cre01.g001350	Cre01.g001350	-	chromosome_1:209955-218641	-	-	0.184975	0.0679867	0.301964	OK
Cre01.g001400	-	-	Cre01.g001400	ZMP1	-	chromosome_1:218741-224662	-	-	1.54578	1.2777	1.81385	OK
g32	-	-	g32	g32	-	chromosome_1:225011-229655	-	-	0.244411	0.0977171	0.391106	OK
g33	-	-	g33	g33	-	chromosome_1:230215-237771	-	-	2.00859	1.66703	2.35014	OK
Cre01.g001550	-	-	Cre01.g001550	Cre01.g001550	-	chromosome_1:237941-243824	-	-	30.3339	28.6361	32.0316	OK
Cre01.g001600	-	-	Cre01.g001600	Cre01.g001600	-	chromosome_1:245101-248187	-	-	0.323003	0.158891	0.487115	OK
Cre01.g001650	-	-	Cre01.g001650	Cre01.g001650	-	chromosome_1:248745-253111	-	-	5.26459	4.49327	6.03591	OK
g37	-	-	g37	g37	-	chromosome_1:253211-264398	-	-	4.42793	3.65712	5.19873	OK
g38	-	-	g38	g38	-	chromosome_1:264834-268411	-	-	6.05038	5.26749	6.83327	OK
g39	-	-	g39	g39	-	chromosome_1:268505-270501	-	-	0.547747	0.252665	0.842829	OK
g40	-	-	g40	g40	-	chromosome_1:272551-286183	-	-	13.6777	12.6874	14.668	OK
g41	-	-	g41	g41	-	chromosome_1:286441-290513	-	-	39.8935	38.3249	41.4621	OK
g42	-	-	g42	g42	-	chromosome_1:291005-305011	-	-	10.8312	10.3086	11.3539	OK
Cre01.g001750	-	-	Cre01.g001750	TIG1	-	chromosome_1:306537-313443	-	-	23.3016	21.727	24.8762	OK
Cre01.g001800	-	-	Cre01.g001800	Cre01.g001800	-	chromosome_1:313541-324653	-	-	17.6518	16.6093	18.6942	OK
Cre01.g001950	-	-	Cre01.g001950	Cre01.g001950	-	chromosome_1:324655-329091	-	-	0.955887	0.653609	1.25817	OK
g46	-	-	g46	g46	-	chromosome_1:329306-333421	-	-	39.3588	36.0835	42.6341	OK
Cre01.g002050	-	-	Cre01.g002050	Cre01.g002050	-	chromosome_1:333571-340433	-	-	18.3342	17.1804	19.488	OK
Cre01.g002100	-	-	Cre01.g002100	Cre01.g002100	-	chromosome_1:340481-344893	-	-	2.99081	2.59365	3.38797	OK
Cre01.g002150	-	-	Cre01.g002150	Cre01.g002150	-	chromosome_1:345025-347821	-	-	0.16438	0.0384039	0.290357	OK
Cre01.g002200	-	-	Cre01.g002200	RPB6	-	chromosome_1:347991-350436	-	-	87.4244	82.9732	91.8757	OK
g51	-	-	g51	g51	-	chromosome_1:350580-355595	-	-	0.107128	0.0278223	0.186434	OK
g52	-	-	g52	g52	-	chromosome_1:355695-360627	-	-	0.0194383	0	0.188881	OK
Cre01.g002201	-	-	Cre01.g002201	Cre01.g002201	-	chromosome_1:355695-360627	-	-	0.706888	0.414326	0.999451	OK
Cre01.g002227	-	-	Cre01.g002227	Cre01.g002227	-	chromosome_1:360915-364167	-	-	3.85491	3.10071	4.60911	OK
Cre01.g002236	-	-	Cre01.g002236	Cre01.g002236	-	chromosome_1:364215-367867	-	-	0.805422	0.482318	1.12853	OK
g54	-	-	g54	g54	-	chromosome_1:364215-367867	-	-	0.000300426	0	0.0628536	OK
Cre01.g002250	-	-	Cre01.g002250	Cre01.g002250	-	chromosome_1:367915-372098	-	-	1.78996	1.37096	2.20896	OK
Cre01.g002300	-	-	Cre01.g002300	Cre01.g002300	-	chromosome_1:372675-375035	-	-	442.546	432.031	453.061	OK
Cre01.g002350	-	-	Cre01.g002350	Cre01.g002350	-	chromosome_1:375365-383307	-	-	2.46161	1.98567	2.93756	OK
Cre01.g002400	-	-	Cre01.g002400	Cre01.g002400	-	chromosome_1:384275-388645	-	-	8.60375	7.3619	9.84559	OK
g59	-	-	g59	g59	-	chromosome_1:437789-440875	-	-	4.5031	3.57418	5.43202	OK
Cre01.g002500	-	-	Cre01.g002500	COP2	-	chromosome_1:441093-444942	-	-	253.709	247.739	259.678	OK
Cre01.g002550	-	-	Cre01.g002550	Cre01.g002550	-	chromosome_1:445085-451638	-	-	24.7203	23.4484	25.9922	OK
Cre01.g002600	-	-	Cre01.g002600	Cre01.g002600	-	chromosome_1:452175-455677	-	-	1.55834	1.17567	1.94101	OK
Cre01.g002650	-	-	Cre01.g002650	Cre01.g002650	-	chromosome_1:456375-459334	-	-	0	0	0	OK
Cre01.g002700	-	-	Cre01.g002700	Cre01.g002700	-	chromosome_1:459395-468331	-	-	0.0581576	0.00228158	0.114034	OK
Cre01.g002750	-	-	Cre01.g002750	Cre01.g002750	-	chromosome_1:468385-472847	-	-	0.0258273	0	0.0780267	OK
g65	-	-	g65	g65	-	chromosome_1:468385-472847	-	-	0.000269648	0	0.0519585	OK
Cre01.g002800	-	-	Cre01.g002800	SRR24	-	chromosome_1:473705-504317	-	-	0.489743	0.401065	0.578422	OK
g67	-	-	g67	g67	-	chromosome_1:504485-507767	-	-	1.05442	0.640845	1.468	OK
g68	-	-	g68	g68	-	chromosome_1:507815-527067	-	-	1.51814	1.32911	1.70717	OK
Cre01.g002900	-	-	Cre01.g002900	Cre01.g002900	-	chromosome_1:527089-528815	-	-	3.83263	2.93651	4.72875	OK
Cre01.g002950	-	-	Cre01.g002950	Cre01.g002950	-	chromosome_1:528879-533195	-	-	7.42522	6.56206	8.28839	OK
Cre01.g003000	-	-	Cre01.g003000	Cre01.g003000	-	chromosome_1:533295-537931	-	-	1.27839	0.945523	1.61125	OK
Cre01.g003050	-	-	Cre01.g003050	SEC8	-	chromosome_1:538050-548685	-	-	1.22539	0.995856	1.45493	OK
Cre01.g003100	-	-	Cre01.g003100	Cre01.g003100	-	chromosome_1:548795-553667	-	-	0	0	0	OK
g73	-	-	g73	g73	-	chromosome_1:548795-553667	-	-	0	0	0	OK
Cre01.g003150	-	-	Cre01.g003150	Cre01.g003150	-	chromosome_1:553685-559455	-	-	4.21245	3.67722	4.74769	OK
Cre01.g003200	-	-	Cre01.g003200	Cre01.g003200	-	chromosome_1:559605-563426	-	-	1.31643	0.954777	1.67808	OK
Cre01.g003250	-	-	Cre01.g003250	Cre01.g003250	-	chromosome_1:563645-566147	-	-	1.7603	1.32554	2.19506	OK
Cre01.g003300	-	-	Cre01.g003300	Cre01.g003300	-	chromosome_1:566225-571627	-	-	0	0	0	OK
g78	-	-	g78	g78	-	chromosome_1:571709-577935	-	-	17.1175	15.99	18.2449	OK
g79	-	-	g79	g79	-	chromosome_1:578085-583100	-	-	0.0629396	0	0.152088	OK
Cre01.g003450	-	-	Cre01.g003450	Cre01.g003450	-	chromosome_1:578085-583100	-	-	3.48351	3.01476	3.95225	OK
g80	-	-	g80	g80	-	chromosome_1:583695-595687	-	-	0.231362	0.107694	0.35503	OK
g81	-	-	g81	g81	-	chromosome_1:595704-601865	-	-	0	0	0	OK
g82	-	-	g82	g82	-	chromosome_1:602370-606855	-	-	5.93029	5.16628	6.6943	OK
g83	-	-	g83	g83	-	chromosome_1:606955-626077	-	-	0.141908	0.0854427	0.198373	OK
Cre01.g003519	-	-	Cre01.g003519	Cre01.g003519	-	chromosome_1:626435-628693	-	-	7.25876	6.07734	8.44018	OK
g85	-	-	g85	g85	-	chromosome_1:644745-653360	-	-	12.2475	11.3989	13.0962	OK
g86	-	-	g86	g86	-	chromosome_1:653606-662145	-	-	24.9829	23.8492	26.1166	OK
g87	-	-	g87	g87	-	chromosome_1:662245-677613	-	-	6.06194	5.59826	6.52563	OK
g88	-	-	g88	g88	-	chromosome_1:677835-680597	-	-	0.198026	0.0604728	0.335579	OK
Cre01.g003550	-	-	Cre01.g003550	Cre01.g003550	-	chromosome_1:680629-687445	-	-	1.19664	0.914841	1.47843	OK
Cre01.g003600	-	-	Cre01.g003600	Cre01.g003600	-	chromosome_1:688995-690516	-	-	1.64383	1.11774	2.16993	OK
Cre01.g003650	-	-	Cre01.g003650	Cre01.g003650	-	chromosome_1:694649-700899	-	-	3.82218	3.26905	4.37531	OK
Cre01.g003700	-	-	Cre01.g003700	Cre01.g003700	-	chromosome_1:701555-709087	-	-	0.041117	0	0.082234	OK
Cre01.g003750	-	-	Cre01.g003750	Cre01.g003750	-	chromosome_1:709818-725710	-	-	2.68556	2.45005	2.92107	OK
Cre01.g003800	-	-	Cre01.g003800	Cre01.g003800	-	chromosome_1:726048-736490	-	-	1.43522	1.23523	1.63521	OK
g96	-	-	g96	g96	-	chromosome_1:736538-738965	-	-	2.24549	1.7721	2.71888	OK
Cre01.g003850	-	-	Cre01.g003850	Cre01.g003850	-	chromosome_1:739298-746905	-	-	0.130497	0.0382218	0.222773	OK
g99	-	-	g99	g99	-	chromosome_1:750062-767768	-	-	4.22372	3.90227	4.54517	OK
Cre01.g004000	-	-	Cre01.g004000	Cre01.g004000	-	chromosome_1:767815-771798	-	-	3.6359	2.92284	4.34895	OK
Cre01.g004050	-	-	Cre01.g004050	Cre01.g004050	-	chromosome_1:779808-782390	-	-	0.14522	0	0.312906	OK
g102	-	-	g102	g102	-	chromosome_1:782818-804650	-	-	17.7838	17.0427	18.5248	OK
Cre01.g004124	-	-	Cre01.g004124	Cre01.g004124	-	chromosome_1:782818-804650	-	-	14.7587	13.9359	15.5815	OK
Cre01.g004157	-	-	Cre01.g004157	Cre01.g004157	-	chromosome_1:807728-826390	-	-	36.178	35.2837	37.0724	OK
Cre01.g004200	-	-	Cre01.g004200	Cre01.g004200	-	chromosome_1:826412-833028	-	-	5.06975	4.53085	5.60866	OK
Cre01.g004250	-	-	Cre01.g004250	TCTEX1	-	chromosome_1:833154-834660	-	-	229.206	221.78	236.633	OK
Cre01.g004300	-	-	Cre01.g004300	ASN1	-	chromosome_1:834662-841428	-	-	200.078	195.732	204.424	OK
Cre01.g004350	-	-	Cre01.g004350	Cre01.g004350	-	chromosome_1:841528-850578	-	-	23.3262	22.1253	24.5272	OK
Cre01.g004400	-	-	Cre01.g004400	Cre01.g004400	-	chromosome_1:852288-853940	-	-	2.88302	2.1259	3.64013	OK
Cre01.g004450	-	-	Cre01.g004450	CPLD42	-	chromosome_1:853942-857330	-	-	59.2609	56.0122	62.5096	OK
Cre01.g004500	-	-	Cre01.g004500	LEU1L	-	chromosome_1:857468-864406	-	-	136.842	132.989	140.695	OK
Cre01.g004550	-	-	Cre01.g004550	FAP190	-	chromosome_1:864598-870890	-	-	51.7288	50.1291	53.3286	OK
Cre01.g004600	-	-	Cre01.g004600	RWP12	-	chromosome_1:871546-885124	-	-	1.59186	1.4195	1.76422	OK
Cre01.g004650	-	-	Cre01.g004650	Cre01.g004650	-	chromosome_1:885746-887416	-	-	1.01483	0.602098	1.42757	OK
Cre01.g004700	-	-	Cre01.g004700	Cre01.g004700	-	chromosome_1:887957-891436	-	-	0.0540648	0	0.162194	OK
g115	-	-	g115	g115	-	chromosome_1:891736-897598	-	-	1.20957e-06	0	0.0475499	OK
Cre01.g004750	-	-	Cre01.g004750	Cre01.g004750	-	chromosome_1:891736-897598	-	-	0.0814957	0	0.166377	OK
Cre01.g004800	-	-	Cre01.g004800	Cre01.g004800	-	chromosome_1:897756-902004	-	-	46.7508	44.9111	48.5906	OK
Cre01.g004850	-	-	Cre01.g004850	Cre01.g004850	-	chromosome_1:902010-912496	-	-	0.10733	0.045363	0.169297	OK
Cre01.g004900	-	-	Cre01.g004900	Cre01.g004900	-	chromosome_1:912668-915952	-	-	6.67278	5.73751	7.60805	OK
g119	-	-	g119	g119	-	chromosome_1:916086-916739	-	-	6.81554	4.98307	8.64801	OK
Cre01.g004950	-	-	Cre01.g004950	Cre01.g004950	-	chromosome_1:921310-925536	-	-	6.9802	6.12914	7.83125	OK
Cre01.g005000	-	-	Cre01.g005000	CPLD9	-	chromosome_1:925646-928048	-	-	1.08291	0.658157	1.50766	OK
Cre01.g005050	-	-	Cre01.g005050	Cre01.g005050	-	chromosome_1:928429-933185	-	-	90.1648	87.5157	92.8138	OK
Cre01.g005100	-	-	Cre01.g005100	Cre01.g005100	-	chromosome_1:933366-936277	-	-	1.87304	1.3934	2.35268	OK
g124	-	-	g124	g124	-	chromosome_1:936476-937038	-	-	3.50373	1.72048	5.28697	OK
Cre01.g005150	-	-	Cre01.g005150	SGA1	-	chromosome_1:937149-941885	-	-	15.6246	14.3531	16.8961	OK
Cre01.g005200	-	-	Cre01.g005200	Cre01.g005200	-	chromosome_1:943055-951176	-	-	0.986091	0.774188	1.19799	OK
Cre01.g005250	-	-	Cre01.g005250	Cre01.g005250	-	chromosome_1:958366-960388	-	-	0	0	0	OK
g128	-	-	g128	g128	-	chromosome_1:960636-965520	-	-	0	0	0	OK
g129	-	-	g129	g129	-	chromosome_1:968026-970638	-	-	0	0	0	OK
Cre01.g005400	-	-	Cre01.g005400	Cre01.g005400	-	chromosome_1:971011-975436	-	-	1.07764	0.628233	1.52705	OK
Cre01.g005450	-	-	Cre01.g005450	RSP10	-	chromosome_1:975626-977808	-	-	287.343	279.125	295.561	OK
Cre01.g005500	-	-	Cre01.g005500	Cre01.g005500	-	chromosome_1:978996-988186	-	-	1.37832	1.07755	1.6791	OK
Cre01.g005534	-	-	Cre01.g005534	Cre01.g005534	-	chromosome_1:988190-989356	-	-	0.386061	0.0708436	0.701279	OK
g134	-	-	g134	g134	-	chromosome_1:991246-991928	-	-	0	0	0	OK
Cre01.g005550	-	-	Cre01.g005550	ARL2	-	chromosome_1:991940-996584	-	-	4.47923	3.54013	5.41833	OK
Cre01.g005650	-	-	Cre01.g005650	Cre01.g005650	-	chromosome_1:996676-999498	-	-	1.18829	0.796715	1.57986	OK
g137	-	-	g137	g137	-	chromosome_1:999816-1003518	-	-	0.0219677	0	0.0659031	OK
g138	-	-	g138	g138	-	chromosome_1:1003566-1007127	-	-	0.160442	0.0306634	0.29022	OK
Cre01.g005750	-	-	Cre01.g005750	Cre01.g005750	-	chromosome_1:1007609-1011925	-	-	0.0355654	0	0.106696	OK
g140	-	-	g140	g140	-	chromosome_1:1012023-1021315	-	-	10.2629	9.28436	11.2414	OK
Cre01.g005850	-	-	Cre01.g005850	Cre01.g005850	-	chromosome_1:1021425-1024377	-	-	58.406	55.2101	61.6018	OK
g142	-	-	g142	g142	-	chromosome_1:1024379-1029645	-	-	1.00936	0.668137	1.35059	OK
Cre01.g005950	-	-	Cre01.g005950	Cre01.g005950	-	chromosome_1:1029765-1035425	-	-	7.01644	6.19941	7.83346	OK
Cre01.g006000	-	-	Cre01.g006000	Cre01.g006000	-	chromosome_1:1035429-1040085	-	-	0.114012	0.0333933	0.19463	OK
Cre01.g006050	-	-	Cre01.g006050	LF3	-	chromosome_1:1041785-1048797	-	-	4.9147	4.45483	5.37456	OK
Cre01.g006100	-	-	Cre01.g006100	Cre01.g006100	-	chromosome_1:1049716-1051485	-	-	11.4182	9.61848	13.218	OK
g148	-	-	g148	g148	-	chromosome_1:1051595-1061757	-	-	12.3903	11.4516	13.3291	OK
g149	-	-	g149	g149	-	chromosome_1:1063475-1068097	-	-	1.96771	1.52684	2.40858	OK
g153	-	-	g153	g153	-	chromosome_1:1088529-1090755	-	-	0.303769	0.0998353	0.507703	OK
Cre01.g006300	-	-	Cre01.g006300	Cre01.g006300	-	chromosome_1:1091164-1094835	-	-	7.05021	6.30985	7.79057	OK
g155	-	-	g155	g155	-	chromosome_1:1094899-1099485	-	-	2.334	1.92781	2.74019	OK
g156	-	-	g156	g156	-	chromosome_1:1098269-1101865	-	-	0.395441	0.216867	0.574015	OK
Cre01.g006450	-	-	Cre01.g006450	Cre01.g006450	-	chromosome_1:1116175-1118197	-	-	9.30471e-09	0	0.0717747	OK
g158	-	-	g158	g158	-	chromosome_1:1116188-1119387	-	-	0.14	0.027286	0.252714	OK
Cre01.g006500	-	-	Cre01.g006500	Cre01.g006500	-	chromosome_1:1119869-1123965	-	-	0.211452	0.0927824	0.330122	OK
Cre01.g006550	-	-	Cre01.g006550	Cre01.g006550	-	chromosome_1:1124249-1125265	-	-	0.398088	0.0251963	0.77098	OK
g161	-	-	g161	g161	-	chromosome_1:1125425-1129607	-	-	0.0330988	0	0.0771283	OK
Cre01.g006600	-	-	Cre01.g006600	Cre01.g006600	-	chromosome_1:1134975-1139232	-	-	0.138632	0.04266	0.234605	OK
g164	-	-	g164	g164	-	chromosome_1:1139569-1141435	-	-	0.104932	0	0.225764	OK
g167	-	-	g167	g167	-	chromosome_1:1294329-1296655	-	-	0.152419	0	0.343678	OK
g168	-	-	g168	g168	-	chromosome_1:1305749-1306835	-	-	0.0628144	0	0.188443	OK
g169	-	-	g169	g169	-	chromosome_1:1308029-1308705	-	-	0.0525085	0	0.209397	OK
g170	-	-	g170	g170	-	chromosome_1:1314165-1319626	-	-	0.379352	0.206461	0.552243	OK
Cre01.g006700	-	-	Cre01.g006700	Cre01.g006700	-	chromosome_1:1331475-1336502	-	-	0.138745	0.0326698	0.244821	OK
g174	-	-	g174	g174	-	chromosome_1:1337068-1340025	-	-	0.185092	0	0.380098	OK
Cre01.g006750	-	-	Cre01.g006750	Cre01.g006750	-	chromosome_1:1344579-1348695	-	-	0.146762	0.0390144	0.25451	OK
Cre01.g006800	-	-	Cre01.g006800	Cre01.g006800	-	chromosome_1:1355518-1365287	-	-	0.956284	0.632136	1.28043	OK
Cre01.g006850	-	-	Cre01.g006850	Cre01.g006850	-	chromosome_1:1365380-1367300	-	-	7.82609	6.72481	8.92738	OK
g180	-	-	g180	g180	-	chromosome_1:1367551-1369417	-	-	2.14664	1.50305	2.79022	OK
g181	-	-	g181	g181	-	chromosome_1:1369581-1389407	-	-	0.362026	0.260937	0.463116	OK
Cre01.g006900	-	-	Cre01.g006900	Cre01.g006900	-	chromosome_1:1369581-1389407	-	-	0.000220641	0	0.01416	OK
Cre01.g006950	-	-	Cre01.g006950	FBA1	-	chromosome_1:1390087-1395999	-	-	61.5966	0	80.2953	LOWDATA
g182	-	-	g182	g182	-	chromosome_1:1390087-1396147	-	-	1.61219	0.980806	2.24357	OK
Cre01.g007000	-	-	Cre01.g007000	Cre01.g007000	-	chromosome_1:1396477-1405374	-	-	6.5732	5.87546	7.27093	OK
Cre01.g007050	-	-	Cre01.g007050	CPLD11	-	chromosome_1:1405737-1408463	-	-	9.67734	8.64719	10.7075	OK
g185	-	-	g185	g185	-	chromosome_1:1410567-1413489	-	-	1630.28	1609.97	1650.59	OK
Cre01.g007100	-	-	Cre01.g007100	Cre01.g007100	-	chromosome_1:1413507-1420007	-	-	0.431747	0.304432	0.559062	OK
Cre01.g007150	-	-	Cre01.g007150	Cre01.g007150	-	chromosome_1:1420136-1426409	-	-	0.636185	0.391317	0.881052	OK
Cre01.g007200	-	-	Cre01.g007200	Cre01.g007200	-	chromosome_1:1426467-1432253	-	-	14.7876	13.8094	15.7659	OK
g189	-	-	g189	g189	-	chromosome_1:1433281-1440877	-	-	0.0504612	0.00925979	0.0916625	OK
Cre01.g007300	-	-	Cre01.g007300	Cre01.g007300	-	chromosome_1:1441829-1446597	-	-	0.443293	0.235284	0.651303	OK
Cre01.g007350	-	-	Cre01.g007350	MOT42	-	chromosome_1:1446866-1449527	-	-	0.226939	0.0664688	0.387408	OK
Cre01.g007400	-	-	Cre01.g007400	Cre01.g007400	-	chromosome_1:1450873-1454177	-	-	0.227593	0.0903491	0.364836	OK
Cre01.g007450	-	-	Cre01.g007450	Cre01.g007450	-	chromosome_1:1454467-1458249	-	-	0.0238151	0	0.0714454	OK
Cre01.g007500	-	-	Cre01.g007500	Cre01.g007500	-	chromosome_1:1458381-1470637	-	-	0.489305	0	1.43975	OK
g194	-	-	g194	g194	-	chromosome_1:1458850-1470637	-	-	2.24022	0	6.22424	LOWDATA
Cre01.g007550	-	-	Cre01.g007550	Cre01.g007550	-	chromosome_1:1471127-1477319	-	-	0.219678	0.0689801	0.370376	OK
g196	-	-	g196	g196	-	chromosome_1:1477327-1482947	-	-	14.8223	13.1171	16.5276	OK
g197	-	-	g197	g197	-	chromosome_1:1483207-1491113	-	-	3.65957	3.19239	4.12675	OK
Cre01.g007700	-	-	Cre01.g007700	Cre01.g007700	-	chromosome_1:1491240-1499953	-	-	11.2746	10.2367	12.3125	OK
g199	-	-	g199	g199	-	chromosome_1:1500487-1508629	-	-	14.2336	13.3284	15.1388	OK
g200	-	-	g200	g200	-	chromosome_1:1508634-1513187	-	-	6.14935	5.43085	6.86785	OK
g201	-	-	g201	g201	-	chromosome_1:1513241-1520277	-	-	0.225371	0.100358	0.350385	OK
Cre01.g007850	-	-	Cre01.g007850	TEF29	-	chromosome_1:1520327-1522685	-	-	79.1937	74.9787	83.4088	OK
Cre01.g007901	-	-	Cre01.g007901	Cre01.g007901	-	chromosome_1:1522807-1523609	-	-	4.40794e-159	0	0.576004	OK
g203	-	-	g203	g203	-	chromosome_1:1522807-1533339	-	-	43.3964	41.1669	45.6258	OK
Cre01.g007950	-	-	Cre01.g007950	Cre01.g007950	-	chromosome_1:1533341-1539057	-	-	0.356838	0.1661	0.547575	OK
Cre01.g008000	-	-	Cre01.g008000	Cre01.g008000	-	chromosome_1:1539111-1544947	-	-	0.166617	0.0175902	0.315643	OK
g206	-	-	g206	g206	-	chromosome_1:1545077-1550609	-	-	0.568747	0.300637	0.836857	OK
g207	-	-	g207	g207	-	chromosome_1:1551622-1561025	-	-	13.1835	12.5194	13.8475	OK
Cre01.g008150	-	-	Cre01.g008150	Cre01.g008150	-	chromosome_1:1561873-1574465	-	-	21.6516	20.8371	22.466	OK
Cre01.g008200	-	-	Cre01.g008200	Cre01.g008200	-	chromosome_1:1574637-1581235	-	-	0.52083	0.333743	0.707918	OK
Cre01.g008250	-	-	Cre01.g008250	Cre01.g008250	-	chromosome_1:1582005-1588736	-	-	0.034004	0	0.0686963	OK
g211	-	-	g211	g211	-	chromosome_1:1589633-1592985	-	-	5.65095e-06	0	0.0384484	OK
Cre01.g008300	-	-	Cre01.g008300	Cre01.g008300	-	chromosome_1:1589633-1592985	-	-	0.160933	0.0457805	0.276086	OK
Cre01.g008350	-	-	Cre01.g008350	Cre01.g008350	-	chromosome_1:1593105-1597097	-	-	2.70095	2.27784	3.12406	OK
g213	-	-	g213	g213	-	chromosome_1:1598345-1606788	-	-	0.208046	0.123531	0.292561	OK
Cre01.g008450	-	-	Cre01.g008450	Cre01.g008450	-	chromosome_1:1609639-1617555	-	-	0.260441	0.121229	0.399653	OK
Cre01.g008500	-	-	Cre01.g008500	Cre01.g008500	-	chromosome_1:1617655-1624117	-	-	0.258874	0.101803	0.415944	OK
Cre01.g008550	-	-	Cre01.g008550	Cre01.g008550	-	chromosome_1:1624775-1632086	-	-	7.66114	6.94619	8.37608	OK
Cre01.g008600	-	-	Cre01.g008600	Cre01.g008600	-	chromosome_1:1632335-1642687	-	-	0.369831	0.243214	0.496447	OK
Cre01.g008650	-	-	Cre01.g008650	Cre01.g008650	-	chromosome_1:1642755-1654034	-	-	42.688	41.6498	43.7261	OK
Cre01.g008700	-	-	Cre01.g008700	Cre01.g008700	-	chromosome_1:1654165-1657157	-	-	9.20817	8.01691	10.3994	OK
g220	-	-	g220	g220	-	chromosome_1:1657159-1661965	-	-	0.00205118	0	0.0143583	OK
Cre01.g008800	-	-	Cre01.g008800	Cre01.g008800	-	chromosome_1:1662645-1668430	-	-	2.6832	2.34975	3.01665	OK
Cre01.g008850	-	-	Cre01.g008850	Cre01.g008850	-	chromosome_1:1668439-1683825	-	-	1.5534	1.39	1.71681	OK
Cre01.g008891	-	-	Cre01.g008891	Cre01.g008891	-	chromosome_1:1683925-1686617	-	-	0.235084	0.0431387	0.427029	OK
Cre01.g008900	-	-	Cre01.g008900	Cre01.g008900	-	chromosome_1:1686709-1690115	-	-	0.700175	0.404042	0.996309	OK
Cre01.g008950	-	-	Cre01.g008950	Cre01.g008950	-	chromosome_1:1693749-1695855	-	-	2.02858	1.49587	2.56129	OK
g225	-	-	g225	g225	-	chromosome_1:1693749-1696515	-	-	1.89137e-07	0	0.0522486	OK
g226	-	-	g226	g226	-	chromosome_1:1696065-1698453	-	-	0	0	0	OK
