tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
g17	-	-	g17	g17	-	chromosome_1:97539-103735	-	-	0.192817	0.0864876	0.299146	OK
Cre01.g000750	-	-	Cre01.g000750	Cre01.g000750	-	chromosome_1:103895-110765	-	-	15.6506	14.7419	16.5592	OK
Cre01.g000800	-	-	Cre01.g000800	Cre01.g000800	-	chromosome_1:111400-113923	-	-	5.80619e-05	0	0.0991044	OK
g19	-	-	g19	g19	-	chromosome_1:111400-113935	-	-	0.203913	0	0.407886	OK
Cre01.g000850	-	-	Cre01.g000850	CPLD38	-	chromosome_1:114409-116415	-	-	37.395	34.8145	39.9755	OK
Cre01.g000900	-	-	Cre01.g000900	CPLD20	-	chromosome_1:116525-120738	-	-	34.6944	32.9216	36.4672	OK
Cre01.g000950	-	-	Cre01.g000950	Cre01.g000950	-	chromosome_1:121435-126517	-	-	0.105151	0.0192956	0.191006	OK
Cre01.g001000	-	-	Cre01.g001000	Cre01.g001000	-	chromosome_1:126579-132075	-	-	0.0549468	0	0.109894	OK
Cre01.g001100	-	-	Cre01.g001100	Cre01.g001100	-	chromosome_1:133426-138095	-	-	11.1231	10.2134	12.0328	OK
Cre01.g001150	-	-	Cre01.g001150	Cre01.g001150	-	chromosome_1:138225-151966	-	-	0.950503	0.809568	1.09144	OK
Cre01.g001200	-	-	Cre01.g001200	Cre01.g001200	-	chromosome_1:152545-165736	-	-	9.23838	8.78035	9.6964	OK
g28	-	-	g28	g28	-	chromosome_1:166881-177525	-	-	1.59743	1.41328	1.78157	OK
g29	-	-	g29	g29	-	chromosome_1:179761-209575	-	-	0.545577	0.464045	0.627108	OK
Cre01.g001350	-	-	Cre01.g001350	Cre01.g001350	-	chromosome_1:209955-218641	-	-	0.266208	0.130974	0.401442	OK
Cre01.g001400	-	-	Cre01.g001400	ZMP1	-	chromosome_1:218741-224662	-	-	3.5719	3.17924	3.96456	OK
g32	-	-	g32	g32	-	chromosome_1:225011-229655	-	-	0.419506	0.23432	0.604693	OK
g33	-	-	g33	g33	-	chromosome_1:230215-237771	-	-	0.539262	0.368732	0.709792	OK
Cre01.g001550	-	-	Cre01.g001550	Cre01.g001550	-	chromosome_1:237941-243824	-	-	23.9962	22.5412	25.4511	OK
Cre01.g001600	-	-	Cre01.g001600	Cre01.g001600	-	chromosome_1:245101-248187	-	-	0.360467	0.193412	0.527521	OK
Cre01.g001650	-	-	Cre01.g001650	Cre01.g001650	-	chromosome_1:248745-253111	-	-	16.9336	15.6006	18.2665	OK
g37	-	-	g37	g37	-	chromosome_1:253211-264398	-	-	9.31266	8.23553	10.3898	OK
g38	-	-	g38	g38	-	chromosome_1:264834-268411	-	-	3.73749	3.14458	4.33039	OK
g39	-	-	g39	g39	-	chromosome_1:268505-270501	-	-	0.649334	0.339753	0.958916	OK
g40	-	-	g40	g40	-	chromosome_1:272551-286183	-	-	4.39374	3.8519	4.93558	OK
g41	-	-	g41	g41	-	chromosome_1:286441-290513	-	-	26.6016	25.3673	27.8358	OK
g42	-	-	g42	g42	-	chromosome_1:291005-305011	-	-	11.8026	11.2769	12.3283	OK
Cre01.g001750	-	-	Cre01.g001750	TIG1	-	chromosome_1:306537-313443	-	-	20.5485	19.1238	21.9733	OK
Cre01.g001800	-	-	Cre01.g001800	Cre01.g001800	-	chromosome_1:313541-324653	-	-	21.1048	20.0065	22.2031	OK
Cre01.g001950	-	-	Cre01.g001950	Cre01.g001950	-	chromosome_1:324655-329091	-	-	2.01913	1.5958	2.44245	OK
g46	-	-	g46	g46	-	chromosome_1:329306-333421	-	-	38.2795	35.1255	41.4335	OK
Cre01.g002050	-	-	Cre01.g002050	Cre01.g002050	-	chromosome_1:333571-340433	-	-	9.48912	8.68928	10.289	OK
Cre01.g002100	-	-	Cre01.g002100	Cre01.g002100	-	chromosome_1:340481-344893	-	-	1.39561	1.13419	1.65703	OK
Cre01.g002150	-	-	Cre01.g002150	Cre01.g002150	-	chromosome_1:345025-347821	-	-	0.146476	0.0318891	0.261063	OK
Cre01.g002200	-	-	Cre01.g002200	RPB6	-	chromosome_1:347991-350436	-	-	76.0696	72.0687	80.0705	OK
g51	-	-	g51	g51	-	chromosome_1:350580-355595	-	-	0.140875	0.0532439	0.228506	OK
g52	-	-	g52	g52	-	chromosome_1:355695-360627	-	-	0.0179483	0	0.0762961	OK
Cre01.g002201	-	-	Cre01.g002201	Cre01.g002201	-	chromosome_1:355695-360627	-	-	0.959918	0.693968	1.22587	OK
Cre01.g002227	-	-	Cre01.g002227	Cre01.g002227	-	chromosome_1:360915-364167	-	-	1.5413	1.08177	2.00082	OK
Cre01.g002236	-	-	Cre01.g002236	Cre01.g002236	-	chromosome_1:364215-367867	-	-	0.381105	0.16955	0.592661	OK
g54	-	-	g54	g54	-	chromosome_1:364215-367867	-	-	0.000279392	0	0.0583592	OK
Cre01.g002250	-	-	Cre01.g002250	Cre01.g002250	-	chromosome_1:367915-372098	-	-	3.16455	2.62772	3.70138	OK
Cre01.g002300	-	-	Cre01.g002300	Cre01.g002300	-	chromosome_1:372675-375035	-	-	429.988	420.001	439.976	OK
Cre01.g002350	-	-	Cre01.g002350	Cre01.g002350	-	chromosome_1:375365-383307	-	-	2.64871	2.17298	3.12443	OK
Cre01.g002400	-	-	Cre01.g002400	Cre01.g002400	-	chromosome_1:384275-388645	-	-	2.70443	2.03354	3.37532	OK
g59	-	-	g59	g59	-	chromosome_1:437789-440875	-	-	2.22397	1.59494	2.85301	OK
Cre01.g002500	-	-	Cre01.g002500	COP2	-	chromosome_1:441093-444942	-	-	267.387	261.482	273.292	OK
Cre01.g002550	-	-	Cre01.g002550	Cre01.g002550	-	chromosome_1:445085-451638	-	-	72.6399	70.539	74.7408	OK
Cre01.g002600	-	-	Cre01.g002600	Cre01.g002600	-	chromosome_1:452175-455677	-	-	3.31551	2.77767	3.85336	OK
Cre01.g002650	-	-	Cre01.g002650	Cre01.g002650	-	chromosome_1:456375-459334	-	-	0.0217573	0	0.065272	OK
Cre01.g002700	-	-	Cre01.g002700	Cre01.g002700	-	chromosome_1:459395-468331	-	-	0.149535	0.0632007	0.235868	OK
Cre01.g002750	-	-	Cre01.g002750	Cre01.g002750	-	chromosome_1:468385-472847	-	-	0.102337	0	0.210711	OK
g65	-	-	g65	g65	-	chromosome_1:468385-472847	-	-	0.00024768	0	0.0482402	OK
Cre01.g002800	-	-	Cre01.g002800	SRR24	-	chromosome_1:473705-504317	-	-	0.383904	0.308249	0.459558	OK
g67	-	-	g67	g67	-	chromosome_1:504485-507767	-	-	0.4142	0.164428	0.663973	OK
g68	-	-	g68	g68	-	chromosome_1:507815-527067	-	-	0.824984	0.690712	0.959257	OK
Cre01.g002900	-	-	Cre01.g002900	Cre01.g002900	-	chromosome_1:527089-528815	-	-	2.91023	2.15779	3.66266	OK
Cre01.g002950	-	-	Cre01.g002950	Cre01.g002950	-	chromosome_1:528879-533195	-	-	3.86636	3.26618	4.46653	OK
Cre01.g003000	-	-	Cre01.g003000	Cre01.g003000	-	chromosome_1:533295-537931	-	-	0.72425	0.482834	0.965667	OK
Cre01.g003050	-	-	Cre01.g003050	SEC8	-	chromosome_1:538050-548685	-	-	0.888253	0.699944	1.07656	OK
Cre01.g003100	-	-	Cre01.g003100	Cre01.g003100	-	chromosome_1:548795-553667	-	-	8.21612e-05	0	0.0421236	OK
g73	-	-	g73	g73	-	chromosome_1:548795-553667	-	-	0.021277	0	0.0639981	OK
Cre01.g003150	-	-	Cre01.g003150	Cre01.g003150	-	chromosome_1:553685-559455	-	-	1.09817	0.834841	1.3615	OK
Cre01.g003200	-	-	Cre01.g003200	Cre01.g003200	-	chromosome_1:559605-563426	-	-	0.761046	0.496084	1.02601	OK
Cre01.g003250	-	-	Cre01.g003250	Cre01.g003250	-	chromosome_1:563645-566147	-	-	1.34289	0.97699	1.7088	OK
Cre01.g003300	-	-	Cre01.g003300	Cre01.g003300	-	chromosome_1:566225-571627	-	-	0	0	0	OK
g78	-	-	g78	g78	-	chromosome_1:571709-577935	-	-	8.18801	7.43663	8.9394	OK
g79	-	-	g79	g79	-	chromosome_1:578085-583100	-	-	0.0242441	0	0.390837	FAIL
Cre01.g003450	-	-	Cre01.g003450	Cre01.g003450	-	chromosome_1:578085-583100	-	-	1.34259	0	3.94228	FAIL
g80	-	-	g80	g80	-	chromosome_1:583695-595687	-	-	0.613762	0.419674	0.807851	OK
g81	-	-	g81	g81	-	chromosome_1:595704-601865	-	-	0.0298524	0	0.0800145	OK
g82	-	-	g82	g82	-	chromosome_1:602370-606855	-	-	2.67313	2.17887	3.1674	OK
g83	-	-	g83	g83	-	chromosome_1:606955-626077	-	-	1.02204	0.876023	1.16806	OK
Cre01.g003519	-	-	Cre01.g003519	Cre01.g003519	-	chromosome_1:626435-628693	-	-	5.22213	4.25656	6.1877	OK
g85	-	-	g85	g85	-	chromosome_1:644745-653360	-	-	7.31993	6.68775	7.95211	OK
g86	-	-	g86	g86	-	chromosome_1:653606-662145	-	-	84.8083	82.7956	86.821	OK
g87	-	-	g87	g87	-	chromosome_1:662245-677613	-	-	14.6862	13.9908	15.3816	OK
g88	-	-	g88	g88	-	chromosome_1:677835-680597	-	-	0.143721	0.0308043	0.256638	OK
Cre01.g003550	-	-	Cre01.g003550	Cre01.g003550	-	chromosome_1:680629-687445	-	-	1.74498	1.41708	2.07288	OK
Cre01.g003600	-	-	Cre01.g003600	Cre01.g003600	-	chromosome_1:688995-690516	-	-	2.06136	1.49369	2.62904	OK
Cre01.g003650	-	-	Cre01.g003650	Cre01.g003650	-	chromosome_1:694649-700899	-	-	3.1215	2.63984	3.60316	OK
Cre01.g003700	-	-	Cre01.g003700	Cre01.g003700	-	chromosome_1:701555-709087	-	-	0.0381766	0	0.0763533	OK
Cre01.g003750	-	-	Cre01.g003750	Cre01.g003750	-	chromosome_1:709818-725710	-	-	2.32133	2.11035	2.53232	OK
Cre01.g003800	-	-	Cre01.g003800	Cre01.g003800	-	chromosome_1:726048-736490	-	-	0.588665	0.465247	0.712083	OK
g96	-	-	g96	g96	-	chromosome_1:736538-738965	-	-	0.880296	0.59469	1.1659	OK
Cre01.g003850	-	-	Cre01.g003850	Cre01.g003850	-	chromosome_1:739298-746905	-	-	0.121165	0.0354884	0.206842	OK
g99	-	-	g99	g99	-	chromosome_1:750062-767768	-	-	13.884	13.3234	14.4447	OK
Cre01.g004000	-	-	Cre01.g004000	Cre01.g004000	-	chromosome_1:767815-771798	-	-	6.10256	5.21241	6.99271	OK
Cre01.g004050	-	-	Cre01.g004050	Cre01.g004050	-	chromosome_1:779808-782390	-	-	0.0224725	0	0.0860343	OK
g102	-	-	g102	g102	-	chromosome_1:782818-804650	-	-	17.9456	17.2194	18.6718	OK
Cre01.g004124	-	-	Cre01.g004124	Cre01.g004124	-	chromosome_1:782818-804650	-	-	17.1426	16.3325	17.9527	OK
Cre01.g004157	-	-	Cre01.g004157	Cre01.g004157	-	chromosome_1:807728-826390	-	-	23.0281	22.3405	23.7156	OK
Cre01.g004200	-	-	Cre01.g004200	Cre01.g004200	-	chromosome_1:826412-833028	-	-	28.19	26.9655	29.4145	OK
Cre01.g004250	-	-	Cre01.g004250	TCTEX1	-	chromosome_1:833154-834660	-	-	210.749	203.887	217.611	OK
Cre01.g004300	-	-	Cre01.g004300	ASN1	-	chromosome_1:834662-841428	-	-	147.924	144.323	151.525	OK
Cre01.g004350	-	-	Cre01.g004350	Cre01.g004350	-	chromosome_1:841528-850578	-	-	29.4085	28.1092	30.7079	OK
Cre01.g004400	-	-	Cre01.g004400	Cre01.g004400	-	chromosome_1:852288-853940	-	-	4.75371	3.81692	5.6905	OK
Cre01.g004450	-	-	Cre01.g004450	CPLD42	-	chromosome_1:853942-857330	-	-	44.5228	41.8095	47.2361	OK
Cre01.g004500	-	-	Cre01.g004500	LEU1L	-	chromosome_1:857468-864406	-	-	121.567	118.068	125.067	OK
Cre01.g004550	-	-	Cre01.g004550	FAP190	-	chromosome_1:864598-870890	-	-	109.798	107.553	112.044	OK
Cre01.g004600	-	-	Cre01.g004600	RWP12	-	chromosome_1:871546-885124	-	-	3.30931	3.06985	3.54877	OK
Cre01.g004650	-	-	Cre01.g004650	Cre01.g004650	-	chromosome_1:885746-887416	-	-	0.667532	0.344981	0.990083	OK
Cre01.g004700	-	-	Cre01.g004700	Cre01.g004700	-	chromosome_1:887957-891436	-	-	0.150596	0	0.324488	OK
g115	-	-	g115	g115	-	chromosome_1:891736-897598	-	-	0.0878258	0	0.271388	OK
Cre01.g004750	-	-	Cre01.g004750	Cre01.g004750	-	chromosome_1:891736-897598	-	-	0.155059	0.0243659	0.285752	OK
Cre01.g004800	-	-	Cre01.g004800	Cre01.g004800	-	chromosome_1:897756-902004	-	-	81.5551	79.2137	83.8965	OK
Cre01.g004850	-	-	Cre01.g004850	Cre01.g004850	-	chromosome_1:902010-912496	-	-	0.141177	0.0726962	0.209658	OK
Cre01.g004900	-	-	Cre01.g004900	Cre01.g004900	-	chromosome_1:912668-915952	-	-	8.82428	7.78792	9.86064	OK
g119	-	-	g119	g119	-	chromosome_1:916086-916739	-	-	10.0926	7.94393	12.2413	OK
Cre01.g004950	-	-	Cre01.g004950	Cre01.g004950	-	chromosome_1:921310-925536	-	-	13.1801	12.0532	14.3069	OK
Cre01.g005000	-	-	Cre01.g005000	CPLD9	-	chromosome_1:925646-928048	-	-	2.43632	1.82243	3.05022	OK
Cre01.g005050	-	-	Cre01.g005050	Cre01.g005050	-	chromosome_1:928429-933185	-	-	43.0327	41.2693	44.7961	OK
Cre01.g005100	-	-	Cre01.g005100	Cre01.g005100	-	chromosome_1:933366-936277	-	-	2.25227	1.74547	2.75907	OK
g124	-	-	g124	g124	-	chromosome_1:936476-937038	-	-	3.2353	1.58413	4.88646	OK
Cre01.g005150	-	-	Cre01.g005150	SGA1	-	chromosome_1:937149-941885	-	-	45.3231	43.2364	47.4099	OK
Cre01.g005200	-	-	Cre01.g005200	Cre01.g005200	-	chromosome_1:943055-951176	-	-	0.858962	0.668393	1.04953	OK
Cre01.g005250	-	-	Cre01.g005250	Cre01.g005250	-	chromosome_1:958366-960388	-	-	0	0	0	OK
g128	-	-	g128	g128	-	chromosome_1:960636-965520	-	-	0	0	0	OK
g129	-	-	g129	g129	-	chromosome_1:968026-970638	-	-	0	0	0	OK
Cre01.g005400	-	-	Cre01.g005400	Cre01.g005400	-	chromosome_1:971011-975436	-	-	1.3921	0.899921	1.88429	OK
Cre01.g005450	-	-	Cre01.g005450	RSP10	-	chromosome_1:975626-977808	-	-	221.488	214.535	228.44	OK
Cre01.g005500	-	-	Cre01.g005500	Cre01.g005500	-	chromosome_1:978996-988186	-	-	0.807465	0.585637	1.02929	OK
Cre01.g005534	-	-	Cre01.g005534	Cre01.g005534	-	chromosome_1:988190-989356	-	-	0.477937	0.139985	0.81589	OK
g134	-	-	g134	g134	-	chromosome_1:991246-991928	-	-	0	0	0	OK
Cre01.g005550	-	-	Cre01.g005550	ARL2	-	chromosome_1:991940-996584	-	-	2.46792	1.79624	3.13961	OK
Cre01.g005650	-	-	Cre01.g005650	Cre01.g005650	-	chromosome_1:996676-999498	-	-	0.937518	0.602377	1.27266	OK
g137	-	-	g137	g137	-	chromosome_1:999816-1003518	-	-	0	0	0	OK
g138	-	-	g138	g138	-	chromosome_1:1003566-1007127	-	-	0.235843	0.0873902	0.384295	OK
Cre01.g005750	-	-	Cre01.g005750	Cre01.g005750	-	chromosome_1:1007609-1011925	-	-	0.0990661	0	0.213458	OK
g140	-	-	g140	g140	-	chromosome_1:1012023-1021315	-	-	8.83595	7.96106	9.71084	OK
Cre01.g005850	-	-	Cre01.g005850	Cre01.g005850	-	chromosome_1:1021425-1024377	-	-	4.78971	3.90785	5.67156	OK
g142	-	-	g142	g142	-	chromosome_1:1024379-1029645	-	-	1.04429	0.709849	1.37873	OK
Cre01.g005950	-	-	Cre01.g005950	Cre01.g005950	-	chromosome_1:1029765-1035425	-	-	1.39127	1.0407	1.74184	OK
Cre01.g006000	-	-	Cre01.g006000	Cre01.g006000	-	chromosome_1:1035429-1040085	-	-	0.423434	0.273728	0.573141	OK
Cre01.g006050	-	-	Cre01.g006050	LF3	-	chromosome_1:1041785-1048797	-	-	1.91265	1.63622	2.18908	OK
Cre01.g006100	-	-	Cre01.g006100	Cre01.g006100	-	chromosome_1:1049716-1051485	-	-	5.86057	4.61813	7.10301	OK
g148	-	-	g148	g148	-	chromosome_1:1051595-1061757	-	-	8.25943	7.5209	8.99795	OK
g149	-	-	g149	g149	-	chromosome_1:1063475-1068097	-	-	1.44396	1.08004	1.80787	OK
g153	-	-	g153	g153	-	chromosome_1:1088529-1090755	-	-	0.121823	0	0.246266	OK
Cre01.g006300	-	-	Cre01.g006300	Cre01.g006300	-	chromosome_1:1091164-1094835	-	-	5.01267	4.41113	5.61421	OK
g155	-	-	g155	g155	-	chromosome_1:1094899-1099485	-	-	1.78035	1.44095	2.11975	OK
g156	-	-	g156	g156	-	chromosome_1:1098269-1101865	-	-	0.138399	0.0362835	0.240514	OK
Cre01.g006450	-	-	Cre01.g006450	Cre01.g006450	-	chromosome_1:1116175-1118197	-	-	4.35778e-09	0	0.0666419	OK
g158	-	-	g158	g158	-	chromosome_1:1116188-1119387	-	-	0.0951955	0.00456282	0.185828	OK
Cre01.g006500	-	-	Cre01.g006500	Cre01.g006500	-	chromosome_1:1119869-1123965	-	-	0.067419	0.00285153	0.131986	OK
Cre01.g006550	-	-	Cre01.g006550	Cre01.g006550	-	chromosome_1:1124249-1125265	-	-	0.175591	0	0.414225	OK
g161	-	-	g161	g161	-	chromosome_1:1125425-1129607	-	-	0.024712	0	0.0613709	OK
Cre01.g006600	-	-	Cre01.g006600	Cre01.g006600	-	chromosome_1:1134975-1139232	-	-	0.135489	0.0440664	0.226912	OK
g164	-	-	g164	g164	-	chromosome_1:1139569-1141435	-	-	0.0773494	0	0.177313	OK
g167	-	-	g167	g167	-	chromosome_1:1294329-1296655	-	-	0.0409126	0	0.140976	OK
g168	-	-	g168	g168	-	chromosome_1:1305749-1306835	-	-	0	0	0	OK
g169	-	-	g169	g169	-	chromosome_1:1308029-1308705	-	-	0.0385983	0	0.168212	OK
g170	-	-	g170	g170	-	chromosome_1:1314165-1319626	-	-	0.353959	0.193037	0.514882	OK
Cre01.g006700	-	-	Cre01.g006700	Cre01.g006700	-	chromosome_1:1331475-1336502	-	-	0.0825318	0.00369946	0.161364	OK
g174	-	-	g174	g174	-	chromosome_1:1337068-1340025	-	-	0.242963	0.0276777	0.458247	OK
Cre01.g006750	-	-	Cre01.g006750	Cre01.g006750	-	chromosome_1:1344579-1348695	-	-	0.115868	0.0236174	0.208119	OK
Cre01.g006800	-	-	Cre01.g006800	Cre01.g006800	-	chromosome_1:1355518-1365287	-	-	1.4851	1.09586	1.87433	OK
Cre01.g006850	-	-	Cre01.g006850	Cre01.g006850	-	chromosome_1:1365380-1367300	-	-	7.26643	6.2439	8.28896	OK
g180	-	-	g180	g180	-	chromosome_1:1367551-1369417	-	-	2.14982	1.52922	2.77043	OK
g181	-	-	g181	g181	-	chromosome_1:1369581-1389407	-	-	0.419122	0.313253	0.524991	OK
Cre01.g006900	-	-	Cre01.g006900	Cre01.g006900	-	chromosome_1:1369581-1389407	-	-	0.000204115	0	0.0131467	OK
Cre01.g006950	-	-	Cre01.g006950	FBA1	-	chromosome_1:1390087-1395999	-	-	73.781	0	94.1016	LOWDATA
g182	-	-	g182	g182	-	chromosome_1:1390087-1396147	-	-	0.738617	0.324091	1.15314	OK
Cre01.g007000	-	-	Cre01.g007000	Cre01.g007000	-	chromosome_1:1396477-1405374	-	-	2.25214	1.8586	2.64568	OK
Cre01.g007050	-	-	Cre01.g007050	CPLD11	-	chromosome_1:1405737-1408463	-	-	3.63993	3.03116	4.24871	OK
g185	-	-	g185	g185	-	chromosome_1:1410567-1413489	-	-	1753.08	1732.78	1773.37	OK
Cre01.g007100	-	-	Cre01.g007100	Cre01.g007100	-	chromosome_1:1413507-1420007	-	-	0.156863	0.082917	0.230809	OK
Cre01.g007150	-	-	Cre01.g007150	Cre01.g007150	-	chromosome_1:1420136-1426409	-	-	0.306284	0.142568	0.469999	OK
Cre01.g007200	-	-	Cre01.g007200	Cre01.g007200	-	chromosome_1:1426467-1432253	-	-	18.7475	17.6861	19.8088	OK
g189	-	-	g189	g189	-	chromosome_1:1433281-1440877	-	-	0.00111554	0	0.00701841	OK
Cre01.g007300	-	-	Cre01.g007300	Cre01.g007300	-	chromosome_1:1441829-1446597	-	-	0.181252	0.0530874	0.309416	OK
Cre01.g007350	-	-	Cre01.g007350	MOT42	-	chromosome_1:1446866-1449527	-	-	0.526774	0.291194	0.762355	OK
Cre01.g007400	-	-	Cre01.g007400	Cre01.g007400	-	chromosome_1:1450873-1454177	-	-	0.0192106	0	0.0576319	OK
Cre01.g007450	-	-	Cre01.g007450	Cre01.g007450	-	chromosome_1:1454467-1458249	-	-	0	0	0	OK
Cre01.g007500	-	-	Cre01.g007500	Cre01.g007500	-	chromosome_1:1458381-1470637	-	-	0.43488	0.24525	0.624511	OK
g194	-	-	g194	g194	-	chromosome_1:1458850-1470637	-	-	7.23426	0	13.2322	LOWDATA
Cre01.g007550	-	-	Cre01.g007550	Cre01.g007550	-	chromosome_1:1471127-1477319	-	-	0.287955	0.121704	0.454206	OK
g196	-	-	g196	g196	-	chromosome_1:1477327-1482947	-	-	9.31117	8.008	10.6143	OK
g197	-	-	g197	g197	-	chromosome_1:1483207-1491113	-	-	5.39836	4.85161	5.94511	OK
Cre01.g007700	-	-	Cre01.g007700	Cre01.g007700	-	chromosome_1:1491240-1499953	-	-	14.8154	13.6689	15.9618	OK
g199	-	-	g199	g199	-	chromosome_1:1500487-1508629	-	-	5.78605	5.22993	6.34217	OK
g200	-	-	g200	g200	-	chromosome_1:1508634-1513187	-	-	6.99572	6.25728	7.73415	OK
g201	-	-	g201	g201	-	chromosome_1:1513241-1520277	-	-	0.160965	0.0591618	0.262768	OK
Cre01.g007850	-	-	Cre01.g007850	TEF29	-	chromosome_1:1520327-1522685	-	-	79.8836	75.8044	83.9628	OK
Cre01.g007901	-	-	Cre01.g007901	Cre01.g007901	-	chromosome_1:1522807-1523609	-	-	1.069e-145	0	0.534813	OK
g203	-	-	g203	g203	-	chromosome_1:1522807-1533339	-	-	27.7913	26.0669	29.5158	OK
Cre01.g007950	-	-	Cre01.g007950	Cre01.g007950	-	chromosome_1:1533341-1539057	-	-	0.591642	0.354985	0.828298	OK
Cre01.g008000	-	-	Cre01.g008000	Cre01.g008000	-	chromosome_1:1539111-1544947	-	-	0.603336	0.330079	0.876594	OK
g206	-	-	g206	g206	-	chromosome_1:1545077-1550609	-	-	0.498737	0.256814	0.740661	OK
g207	-	-	g207	g207	-	chromosome_1:1551622-1561025	-	-	20.7704	19.9673	21.5736	OK
Cre01.g008150	-	-	Cre01.g008150	Cre01.g008150	-	chromosome_1:1561873-1574465	-	-	10.0629	9.52785	10.5979	OK
Cre01.g008200	-	-	Cre01.g008200	Cre01.g008200	-	chromosome_1:1574637-1581235	-	-	1.32596	1.03832	1.6136	OK
Cre01.g008250	-	-	Cre01.g008250	Cre01.g008250	-	chromosome_1:1582005-1588736	-	-	0.0141405	0	0.0356976	OK
g211	-	-	g211	g211	-	chromosome_1:1589633-1592985	-	-	5.34812e-06	0	0.035699	OK
Cre01.g008300	-	-	Cre01.g008300	Cre01.g008300	-	chromosome_1:1589633-1592985	-	-	0.645234	0.42104	0.869427	OK
Cre01.g008350	-	-	Cre01.g008350	Cre01.g008350	-	chromosome_1:1593105-1597097	-	-	12.1236	11.2598	12.9874	OK
g213	-	-	g213	g213	-	chromosome_1:1598345-1606788	-	-	0.498156	0.372141	0.624172	OK
Cre01.g008450	-	-	Cre01.g008450	Cre01.g008450	-	chromosome_1:1609639-1617555	-	-	0.414542	0.245306	0.583778	OK
Cre01.g008500	-	-	Cre01.g008500	Cre01.g008500	-	chromosome_1:1617655-1624117	-	-	0.570028	0.345441	0.794616	OK
Cre01.g008550	-	-	Cre01.g008550	Cre01.g008550	-	chromosome_1:1624775-1632086	-	-	7.87627	7.17776	8.57478	OK
Cre01.g008600	-	-	Cre01.g008600	Cre01.g008600	-	chromosome_1:1632335-1642687	-	-	0.551187	0.402242	0.700132	OK
Cre01.g008650	-	-	Cre01.g008650	Cre01.g008650	-	chromosome_1:1642755-1654034	-	-	52.4162	51.3077	53.5246	OK
Cre01.g008700	-	-	Cre01.g008700	Cre01.g008700	-	chromosome_1:1654165-1657157	-	-	24.9693	23.0791	26.8595	OK
g220	-	-	g220	g220	-	chromosome_1:1657159-1661965	-	-	0	0	0	OK
Cre01.g008800	-	-	Cre01.g008800	Cre01.g008800	-	chromosome_1:1662645-1668430	-	-	0.84647	0.666002	1.02694	OK
Cre01.g008850	-	-	Cre01.g008850	Cre01.g008850	-	chromosome_1:1668439-1683825	-	-	0.885738	0.766844	1.00463	OK
Cre01.g008891	-	-	Cre01.g008891	Cre01.g008891	-	chromosome_1:1683925-1686617	-	-	0.127326	0	0.263442	OK
Cre01.g008900	-	-	Cre01.g008900	Cre01.g008900	-	chromosome_1:1686709-1690115	-	-	0.754925	0.45863	1.05122	OK
Cre01.g008950	-	-	Cre01.g008950	Cre01.g008950	-	chromosome_1:1693749-1695855	-	-	2.75932	2.05519	3.46345	OK
g225	-	-	g225	g225	-	chromosome_1:1693749-1696515	-	-	0.092134	0	0.332903	OK
g226	-	-	g226	g226	-	chromosome_1:1696065-1698453	-	-	0.0633822	0	0.182897	OK
